model,condition,temperature,test,category,ctype,sd
Opus,c2_trust,0,omission (EN→ES),omission,judgment,0.4442616583193192
Opus,c2_trust,0,omission (EN→ES),redundancy,judgment,0.0
Opus,c2_trust,0,omission (EN→ES),referential_clarity,judgment,0.0
Opus,c2_trust,0,omission (EN→ES),spelling_punctuation,procedural,0.0
Opus,c2_trust,0,omission (EN→ES),terminology,judgment,0.0
Opus,c2_trust,0,omission (EN→ES),untranslated,judgment,0.0
Opus,c2_trust,0,redundancy (EN→ES),abstraction,judgment,0.0
Opus,c2_trust,0,redundancy (EN→ES),addition,judgment,0.7326950970650467
Opus,c2_trust,0,redundancy (EN→ES),do_not_translate,procedural,0.0
Opus,c2_trust,0,redundancy (EN→ES),fluency,judgment,0.6069769786668839
Opus,c2_trust,0,redundancy (EN→ES),focus,judgment,0.0
Opus,c2_trust,0,redundancy (EN→ES),function_words,judgment,0.0
Opus,c2_trust,0,redundancy (EN→ES),grammar,procedural,0.0
Opus,c2_trust,0,redundancy (EN→ES),locale_conventions,procedural,0.0
Opus,c2_trust,0,redundancy (EN→ES),logical_operations,procedural,0.0
Opus,c2_trust,0,redundancy (EN→ES),mistranslation,judgment,0.0
Opus,c2_trust,0,redundancy (EN→ES),omission,judgment,0.0
Opus,c2_trust,0,redundancy (EN→ES),redundancy,judgment,0.3663475485325232
Opus,c2_trust,0,redundancy (EN→ES),referential_clarity,judgment,0.0
Opus,c2_trust,0,redundancy (EN→ES),spelling_punctuation,procedural,0.0
Opus,c2_trust,0,redundancy (EN→ES),terminology,judgment,0.0
Opus,c2_trust,0,redundancy (EN→ES),untranslated,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),abstraction,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),addition,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),do_not_translate,procedural,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),fluency,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),focus,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),function_words,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),grammar,procedural,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),locale_conventions,procedural,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),logical_operations,procedural,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),mistranslation,judgment,0.4442616583193192
Opus,c2_trust,0,ref_clarity (EN→EL),omission,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),redundancy,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),referential_clarity,judgment,0.9880869341680842
Opus,c2_trust,0,ref_clarity (EN→EL),spelling_punctuation,procedural,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),terminology,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→EL),untranslated,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),abstraction,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),addition,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),do_not_translate,procedural,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),fluency,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),focus,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),function_words,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),grammar,procedural,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),locale_conventions,procedural,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),logical_operations,procedural,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),mistranslation,judgment,0.5501196042201808
Opus,c2_trust,0,ref_clarity (EN→ES),omission,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),redundancy,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),referential_clarity,judgment,0.36634754853252327
Opus,c2_trust,0,ref_clarity (EN→ES),spelling_punctuation,procedural,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),terminology,judgment,0.0
Opus,c2_trust,0,ref_clarity (EN→ES),untranslated,judgment,0.0
Opus,c2_trust,0,untranslated (EN→ES),abstraction,judgment,0.0
Opus,c2_trust,0,untranslated (EN→ES),addition,judgment,0.0
Opus,c2_trust,0,untranslated (EN→ES),do_not_translate,procedural,0.0
Opus,c2_trust,0,untranslated (EN→ES),fluency,judgment,0.6882472016116853
Opus,c2_trust,0,untranslated (EN→ES),focus,judgment,0.0
Opus,c2_trust,0,untranslated (EN→ES),function_words,judgment,0.0
Opus,c2_trust,0,untranslated (EN→ES),grammar,procedural,0.0
Opus,c2_trust,0,untranslated (EN→ES),locale_conventions,procedural,0.0
Opus,c2_trust,0,untranslated (EN→ES),logical_operations,procedural,0.0
Opus,c2_trust,0,untranslated (EN→ES),mistranslation,judgment,0.0
Opus,c2_trust,0,untranslated (EN→ES),omission,judgment,0.0
Opus,c2_trust,0,untranslated (EN→ES),redundancy,judgment,0.0
Opus,c2_trust,0,untranslated (EN→ES),referential_clarity,judgment,0.0
Opus,c2_trust,0,untranslated (EN→ES),spelling_punctuation,procedural,0.0
Opus,c2_trust,0,untranslated (EN→ES),terminology,judgment,0.9880869341680842
Opus,c2_trust,0,untranslated (EN→ES),untranslated,judgment,0.0
Opus,c2_trust,1,abstraction (EN→EL),abstraction,judgment,0.3244428422615251
Opus,c2_trust,1,abstraction (EN→EL),addition,judgment,0.0
Opus,c2_trust,1,abstraction (EN→EL),do_not_translate,procedural,0.0
Opus,c2_trust,1,abstraction (EN→EL),fluency,judgment,0.0
Opus,c2_trust,1,abstraction (EN→EL),focus,judgment,0.0
Opus,c2_trust,1,abstraction (EN→EL),function_words,judgment,0.0
Opus,c2_trust,1,abstraction (EN→EL),grammar,procedural,0.0
Opus,c2_trust,1,abstraction (EN→EL),locale_conventions,procedural,0.0
Opus,c2_trust,1,abstraction (EN→EL),logical_operations,procedural,0.0
Opus,c2_trust,1,abstraction (EN→EL),mistranslation,judgment,0.0
Opus,c2_trust,1,abstraction (EN→EL),omission,judgment,0.22360679774997896
Opus,c2_trust,1,abstraction (EN→EL),redundancy,judgment,0.0
Opus,c2_trust,1,abstraction (EN→EL),referential_clarity,judgment,0.0
Opus,c2_trust,1,abstraction (EN→EL),spelling_punctuation,procedural,0.0
Opus,c2_trust,1,abstraction (EN→EL),terminology,judgment,0.0
Opus,c2_trust,1,abstraction (EN→EL),untranslated,judgment,0.0
Opus,c2_trust,1,func_words (EN→ES),abstraction,judgment,0.0
Opus,c2_trust,1,func_words (EN→ES),addition,judgment,0.0
Opus,c2_trust,1,func_words (EN→ES),do_not_translate,procedural,0.0
Opus,c2_trust,1,func_words (EN→ES),fluency,judgment,0.4103913408340617
Opus,c2_trust,1,func_words (EN→ES),focus,judgment,0.0
Opus,c2_trust,1,func_words (EN→ES),function_words,judgment,0.41039134083406165
Opus,c2_trust,1,func_words (EN→ES),grammar,procedural,0.489360484929593
Opus,c2_trust,1,func_words (EN→ES),locale_conventions,procedural,0.0
Opus,c2_trust,1,func_words (EN→ES),logical_operations,procedural,0.0
Opus,c2_trust,1,func_words (EN→ES),mistranslation,judgment,0.0
Opus,c2_trust,1,func_words (EN→ES),omission,judgment,0.0
Opus,c2_trust,1,func_words (EN→ES),redundancy,judgment,0.0
Opus,c2_trust,1,func_words (EN→ES),referential_clarity,judgment,0.0
Opus,c2_trust,1,func_words (EN→ES),spelling_punctuation,procedural,0.0
Opus,c2_trust,1,func_words (EN→ES),terminology,judgment,0.0
Opus,c2_trust,1,func_words (EN→ES),untranslated,judgment,0.0
Opus,c2_trust,1,grammar (EN→EL),abstraction,judgment,0.0
Opus,c2_trust,1,grammar (EN→EL),addition,judgment,0.0
Opus,c2_trust,1,grammar (EN→EL),do_not_translate,procedural,0.0
Opus,c2_trust,1,grammar (EN→EL),fluency,judgment,0.7591546545162482
Opus,c2_trust,1,grammar (EN→EL),focus,judgment,0.0
Opus,c2_trust,1,grammar (EN→EL),function_words,judgment,0.0
Opus,c2_trust,1,grammar (EN→EL),grammar,procedural,0.3940344628262062
Opus,c2_trust,1,grammar (EN→EL),locale_conventions,procedural,0.0
Opus,c2_trust,1,grammar (EN→EL),logical_operations,procedural,0.0
Opus,c2_trust,1,grammar (EN→EL),mistranslation,judgment,1.394538218230416
Opus,c2_trust,1,grammar (EN→EL),omission,judgment,0.0
Opus,c2_trust,1,grammar (EN→EL),redundancy,judgment,0.0
Opus,c2_trust,1,grammar (EN→EL),referential_clarity,judgment,0.0
Opus,c2_trust,1,grammar (EN→EL),spelling_punctuation,procedural,0.0
Opus,c2_trust,1,grammar (EN→EL),terminology,judgment,0.0
Opus,c2_trust,1,grammar (EN→EL),untranslated,judgment,0.0
Opus,c2_trust,1,locale_conv (EN→EL),abstraction,judgment,0.0
Opus,c2_trust,1,locale_conv (EN→EL),addition,judgment,0.0
Opus,c2_trust,1,locale_conv (EN→EL),do_not_translate,procedural,0.0
Opus,c2_trust,1,locale_conv (EN→EL),fluency,judgment,0.5104177855340405
Opus,c2_trust,1,locale_conv (EN→EL),focus,judgment,0.0
Opus,c2_trust,1,locale_conv (EN→EL),function_words,judgment,0.0
Opus,c2_trust,1,locale_conv (EN→EL),grammar,procedural,0.0
Opus,c2_trust,1,locale_conv (EN→EL),locale_conventions,procedural,0.4893604849295929
Opus,c2_trust,1,locale_conv (EN→EL),logical_operations,procedural,0.0
Opus,c2_trust,1,locale_conv (EN→EL),mistranslation,judgment,0.0
Opus,c2_trust,1,locale_conv (EN→EL),omission,judgment,0.0
Opus,c2_trust,1,locale_conv (EN→EL),redundancy,judgment,0.0
Opus,c2_trust,1,locale_conv (EN→EL),referential_clarity,judgment,0.0
Opus,c2_trust,1,locale_conv (EN→EL),spelling_punctuation,procedural,0.4103913408340617
Opus,c2_trust,1,locale_conv (EN→EL),terminology,judgment,0.0
Opus,c2_trust,1,locale_conv (EN→EL),untranslated,judgment,0.0
Opus,c2_trust,1,mistranslation (EN→ES),abstraction,judgment,0.0
Opus,c2_trust,1,mistranslation (EN→ES),addition,judgment,1.190974832912761
Opus,c2_trust,1,mistranslation (EN→ES),do_not_translate,procedural,0.0
Opus,c2_trust,1,mistranslation (EN→ES),fluency,judgment,0.30779350562554625
Opus,c2_trust,1,mistranslation (EN→ES),focus,judgment,0.0
Opus,c2_trust,1,mistranslation (EN→ES),function_words,judgment,0.0
Opus,c2_trust,1,mistranslation (EN→ES),grammar,procedural,0.0
Opus,c2_trust,1,mistranslation (EN→ES),locale_conventions,procedural,0.0
Opus,c2_trust,1,mistranslation (EN→ES),logical_operations,procedural,0.22360679774997894
Opus,c2_trust,1,mistranslation (EN→ES),mistranslation,judgment,0.9947229183096801
Opus,c2_trust,1,mistranslation (EN→ES),omission,judgment,0.9333020044867294
Opus,c2_trust,1,mistranslation (EN→ES),redundancy,judgment,0.0
Opus,c2_trust,1,mistranslation (EN→ES),referential_clarity,judgment,0.0
Opus,c2_trust,1,mistranslation (EN→ES),spelling_punctuation,procedural,0.0
Opus,c2_trust,1,mistranslation (EN→ES),terminology,judgment,0.2236067977499789
Opus,c2_trust,1,mistranslation (EN→ES),untranslated,judgment,0.0
Opus,c2_trust,1,omission (EN→EL),abstraction,judgment,0.0
Opus,c2_trust,1,omission (EN→EL),addition,judgment,0.0
Opus,c2_trust,1,omission (EN→EL),do_not_translate,procedural,0.0
Opus,c2_trust,1,omission (EN→EL),fluency,judgment,0.5501196042201811
Opus,c2_trust,1,omission (EN→EL),focus,judgment,0.0
Opus,c2_trust,1,omission (EN→EL),function_words,judgment,0.0
Opus,c2_trust,1,omission (EN→EL),grammar,procedural,0.4893604849295929
Opus,c2_trust,1,omission (EN→EL),locale_conventions,procedural,0.0
Opus,c2_trust,1,omission (EN→EL),logical_operations,procedural,0.0
Opus,c2_trust,1,omission (EN→EL),mistranslation,judgment,0.0
Opus,c2_trust,1,omission (EN→EL),omission,judgment,0.3077935056255463
Opus,c2_trust,1,omission (EN→EL),redundancy,judgment,0.0
Opus,c2_trust,1,omission (EN→EL),referential_clarity,judgment,0.0
Opus,c2_trust,1,omission (EN→EL),spelling_punctuation,procedural,0.3663475485325236
Opus,c2_trust,1,omission (EN→EL),terminology,judgment,0.0
Opus,c2_trust,1,omission (EN→EL),untranslated,judgment,0.0
Opus,c2_trust,1,omission (EN→ES),abstraction,judgment,0.0
Opus,c2_trust,1,omission (EN→ES),addition,judgment,0.0
Opus,c2_trust,1,omission (EN→ES),do_not_translate,procedural,0.0
Opus,c2_trust,1,omission (EN→ES),fluency,judgment,0.0
Opus,c2_trust,1,omission (EN→ES),focus,judgment,0.0
Opus,c2_trust,1,omission (EN→ES),function_words,judgment,0.0
Opus,c2_trust,1,omission (EN→ES),grammar,procedural,0.0
Opus,c2_trust,1,omission (EN→ES),locale_conventions,procedural,0.0
Opus,c2_trust,1,omission (EN→ES),logical_operations,procedural,0.0
Opus,c2_trust,1,omission (EN→ES),mistranslation,judgment,0.0
Opus,c2_trust,1,omission (EN→ES),omission,judgment,0.3077935056255463
Opus,c2_trust,1,omission (EN→ES),redundancy,judgment,0.0
Opus,c2_trust,1,omission (EN→ES),referential_clarity,judgment,0.0
Opus,c2_trust,1,omission (EN→ES),spelling_punctuation,procedural,0.0
Opus,c2_trust,1,omission (EN→ES),terminology,judgment,0.0
Opus,c2_trust,1,omission (EN→ES),untranslated,judgment,0.0
Opus,c2_trust,1,redundancy (EN→ES),abstraction,judgment,0.0
Opus,c2_trust,1,redundancy (EN→ES),addition,judgment,1.2258187382102497
Opus,c2_trust,1,redundancy (EN→ES),do_not_translate,procedural,0.0
Opus,c2_trust,1,redundancy (EN→ES),fluency,judgment,0.47016234598162737
Opus,c2_trust,1,redundancy (EN→ES),focus,judgment,0.0
Opus,c2_trust,1,redundancy (EN→ES),function_words,judgment,0.0
Opus,c2_trust,1,redundancy (EN→ES),grammar,procedural,0.0
Opus,c2_trust,1,redundancy (EN→ES),locale_conventions,procedural,0.0
Opus,c2_trust,1,redundancy (EN→ES),logical_operations,procedural,0.0
Opus,c2_trust,1,redundancy (EN→ES),mistranslation,judgment,0.0
Opus,c2_trust,1,redundancy (EN→ES),omission,judgment,0.0
Opus,c2_trust,1,redundancy (EN→ES),redundancy,judgment,0.32444284226152503
Opus,c2_trust,1,redundancy (EN→ES),referential_clarity,judgment,0.0
Opus,c2_trust,1,redundancy (EN→ES),spelling_punctuation,procedural,0.0
Opus,c2_trust,1,redundancy (EN→ES),terminology,judgment,0.0
Opus,c2_trust,1,redundancy (EN→ES),untranslated,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→EL),abstraction,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→EL),addition,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→EL),do_not_translate,procedural,0.0
Opus,c2_trust,1,ref_clarity (EN→EL),fluency,judgment,0.47016234598162726
Opus,c2_trust,1,ref_clarity (EN→EL),focus,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→EL),function_words,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→EL),grammar,procedural,0.0
Opus,c2_trust,1,ref_clarity (EN→EL),locale_conventions,procedural,0.0
Opus,c2_trust,1,ref_clarity (EN→EL),logical_operations,procedural,0.0
Opus,c2_trust,1,ref_clarity (EN→EL),mistranslation,judgment,0.4701623459816272
Opus,c2_trust,1,ref_clarity (EN→EL),omission,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→EL),redundancy,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→EL),referential_clarity,judgment,0.9333020044867297
Opus,c2_trust,1,ref_clarity (EN→EL),spelling_punctuation,procedural,0.0
Opus,c2_trust,1,ref_clarity (EN→EL),terminology,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→EL),untranslated,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),abstraction,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),addition,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),do_not_translate,procedural,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),fluency,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),focus,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),function_words,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),grammar,procedural,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),locale_conventions,procedural,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),logical_operations,procedural,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),mistranslation,judgment,0.4442616583193192
Opus,c2_trust,1,ref_clarity (EN→ES),omission,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),redundancy,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),referential_clarity,judgment,0.6863327411532598
Opus,c2_trust,1,ref_clarity (EN→ES),spelling_punctuation,procedural,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),terminology,judgment,0.0
Opus,c2_trust,1,ref_clarity (EN→ES),untranslated,judgment,0.0
Opus,c2_trust,1,untranslated (EN→ES),abstraction,judgment,0.0
Opus,c2_trust,1,untranslated (EN→ES),addition,judgment,0.0
Opus,c2_trust,1,untranslated (EN→ES),do_not_translate,procedural,0.0
Opus,c2_trust,1,untranslated (EN→ES),fluency,judgment,0.5712405705774795
Opus,c2_trust,1,untranslated (EN→ES),focus,judgment,0.0
Opus,c2_trust,1,untranslated (EN→ES),function_words,judgment,0.0
Opus,c2_trust,1,untranslated (EN→ES),grammar,procedural,0.0
Opus,c2_trust,1,untranslated (EN→ES),locale_conventions,procedural,0.0
Opus,c2_trust,1,untranslated (EN→ES),logical_operations,procedural,0.0
Opus,c2_trust,1,untranslated (EN→ES),mistranslation,judgment,0.0
Opus,c2_trust,1,untranslated (EN→ES),omission,judgment,0.0
Opus,c2_trust,1,untranslated (EN→ES),redundancy,judgment,0.0
Opus,c2_trust,1,untranslated (EN→ES),referential_clarity,judgment,0.0
Opus,c2_trust,1,untranslated (EN→ES),spelling_punctuation,procedural,0.30779350562554625
Opus,c2_trust,1,untranslated (EN→ES),terminology,judgment,0.9679060415469871
Opus,c2_trust,1,untranslated (EN→ES),untranslated,judgment,0.0
Opus,c3_authorship,0,abstraction (EN→EL),abstraction,judgment,0.3153017676423058
Opus,c3_authorship,0,abstraction (EN→EL),addition,judgment,0.0
Opus,c3_authorship,0,abstraction (EN→EL),do_not_translate,procedural,0.0
Opus,c3_authorship,0,abstraction (EN→EL),fluency,judgment,0.0
Opus,c3_authorship,0,abstraction (EN→EL),focus,judgment,0.0
Opus,c3_authorship,0,abstraction (EN→EL),function_words,judgment,0.0
Opus,c3_authorship,0,abstraction (EN→EL),grammar,procedural,0.0
Opus,c3_authorship,0,abstraction (EN→EL),locale_conventions,procedural,0.0
Opus,c3_authorship,0,abstraction (EN→EL),logical_operations,procedural,0.0
Opus,c3_authorship,0,abstraction (EN→EL),mistranslation,judgment,0.0
Opus,c3_authorship,0,abstraction (EN→EL),omission,judgment,0.452413928358864
Opus,c3_authorship,0,abstraction (EN→EL),redundancy,judgment,0.0
Opus,c3_authorship,0,abstraction (EN→EL),referential_clarity,judgment,0.0
Opus,c3_authorship,0,abstraction (EN→EL),spelling_punctuation,procedural,0.0
Opus,c3_authorship,0,abstraction (EN→EL),terminology,judgment,0.0
Opus,c3_authorship,0,abstraction (EN→EL),untranslated,judgment,0.0
Opus,c3_authorship,0,func_words (EN→ES),abstraction,judgment,0.0
Opus,c3_authorship,0,func_words (EN→ES),addition,judgment,0.0
Opus,c3_authorship,0,func_words (EN→ES),do_not_translate,procedural,0.0
Opus,c3_authorship,0,func_words (EN→ES),fluency,judgment,0.5072572735017882
Opus,c3_authorship,0,func_words (EN→ES),focus,judgment,0.0
Opus,c3_authorship,0,func_words (EN→ES),function_words,judgment,0.404651319111256
Opus,c3_authorship,0,func_words (EN→ES),grammar,procedural,0.5619514869490164
Opus,c3_authorship,0,func_words (EN→ES),locale_conventions,procedural,0.0
Opus,c3_authorship,0,func_words (EN→ES),logical_operations,procedural,0.0
Opus,c3_authorship,0,func_words (EN→ES),mistranslation,judgment,0.0
Opus,c3_authorship,0,func_words (EN→ES),omission,judgment,0.0
Opus,c3_authorship,0,func_words (EN→ES),redundancy,judgment,0.0
Opus,c3_authorship,0,func_words (EN→ES),referential_clarity,judgment,0.0
Opus,c3_authorship,0,func_words (EN→ES),spelling_punctuation,procedural,0.0
Opus,c3_authorship,0,func_words (EN→ES),terminology,judgment,0.0
Opus,c3_authorship,0,func_words (EN→ES),untranslated,judgment,0.0
Opus,c3_authorship,0,grammar (EN→EL),abstraction,judgment,0.0
Opus,c3_authorship,0,grammar (EN→EL),addition,judgment,0.0
Opus,c3_authorship,0,grammar (EN→EL),do_not_translate,procedural,0.0
Opus,c3_authorship,0,grammar (EN→EL),fluency,judgment,0.2294157338705617
Opus,c3_authorship,0,grammar (EN→EL),focus,judgment,0.0
Opus,c3_authorship,0,grammar (EN→EL),function_words,judgment,0.0
Opus,c3_authorship,0,grammar (EN→EL),grammar,procedural,0.9703197760719181
Opus,c3_authorship,0,grammar (EN→EL),locale_conventions,procedural,0.0
Opus,c3_authorship,0,grammar (EN→EL),logical_operations,procedural,0.0
Opus,c3_authorship,0,grammar (EN→EL),mistranslation,judgment,1.3933845369589322
Opus,c3_authorship,0,grammar (EN→EL),omission,judgment,0.0
Opus,c3_authorship,0,grammar (EN→EL),redundancy,judgment,0.0
Opus,c3_authorship,0,grammar (EN→EL),referential_clarity,judgment,0.0
Opus,c3_authorship,0,grammar (EN→EL),spelling_punctuation,procedural,0.0
Opus,c3_authorship,0,grammar (EN→EL),terminology,judgment,0.0
Opus,c3_authorship,0,grammar (EN→EL),untranslated,judgment,0.0
Opus,c3_authorship,0,locale_conv (EN→EL),abstraction,judgment,0.0
Opus,c3_authorship,0,locale_conv (EN→EL),addition,judgment,0.0
Opus,c3_authorship,0,locale_conv (EN→EL),do_not_translate,procedural,0.0
Opus,c3_authorship,0,locale_conv (EN→EL),fluency,judgment,0.3153017676423058
Opus,c3_authorship,0,locale_conv (EN→EL),focus,judgment,0.0
Opus,c3_authorship,0,locale_conv (EN→EL),function_words,judgment,0.0
Opus,c3_authorship,0,locale_conv (EN→EL),grammar,procedural,0.0
Opus,c3_authorship,0,locale_conv (EN→EL),locale_conventions,procedural,0.4714045207910318
Opus,c3_authorship,0,locale_conv (EN→EL),logical_operations,procedural,0.0
Opus,c3_authorship,0,locale_conv (EN→EL),mistranslation,judgment,0.0
Opus,c3_authorship,0,locale_conv (EN→EL),omission,judgment,0.0
Opus,c3_authorship,0,locale_conv (EN→EL),redundancy,judgment,0.0
Opus,c3_authorship,0,locale_conv (EN→EL),referential_clarity,judgment,0.0
Opus,c3_authorship,0,locale_conv (EN→EL),spelling_punctuation,procedural,0.3153017676423058
Opus,c3_authorship,0,locale_conv (EN→EL),terminology,judgment,0.0
Opus,c3_authorship,0,locale_conv (EN→EL),untranslated,judgment,0.0
Opus,c3_authorship,0,mistranslation (EN→ES),abstraction,judgment,0.0
Opus,c3_authorship,0,mistranslation (EN→ES),addition,judgment,1.3333333333333333
Opus,c3_authorship,0,mistranslation (EN→ES),do_not_translate,procedural,0.0
Opus,c3_authorship,0,mistranslation (EN→ES),fluency,judgment,0.22941573387056174
Opus,c3_authorship,0,mistranslation (EN→ES),focus,judgment,0.0
Opus,c3_authorship,0,mistranslation (EN→ES),function_words,judgment,0.0
Opus,c3_authorship,0,mistranslation (EN→ES),grammar,procedural,0.0
Opus,c3_authorship,0,mistranslation (EN→ES),locale_conventions,procedural,0.0
Opus,c3_authorship,0,mistranslation (EN→ES),logical_operations,procedural,0.0
Opus,c3_authorship,0,mistranslation (EN→ES),mistranslation,judgment,1.2495613265350083
Opus,c3_authorship,0,mistranslation (EN→ES),omission,judgment,1.2401659953032227
Opus,c3_authorship,0,mistranslation (EN→ES),redundancy,judgment,0.0
Opus,c3_authorship,0,mistranslation (EN→ES),referential_clarity,judgment,0.0
Opus,c3_authorship,0,mistranslation (EN→ES),spelling_punctuation,procedural,0.0
Opus,c3_authorship,0,mistranslation (EN→ES),terminology,judgment,0.0
Opus,c3_authorship,0,mistranslation (EN→ES),untranslated,judgment,0.0
Opus,c3_authorship,0,omission (EN→EL),abstraction,judgment,0.0
Opus,c3_authorship,0,omission (EN→EL),addition,judgment,0.0
Opus,c3_authorship,0,omission (EN→EL),do_not_translate,procedural,0.0
Opus,c3_authorship,0,omission (EN→EL),fluency,judgment,0.5353033790313106
Opus,c3_authorship,0,omission (EN→EL),focus,judgment,0.0
Opus,c3_authorship,0,omission (EN→EL),function_words,judgment,0.0
Opus,c3_authorship,0,omission (EN→EL),grammar,procedural,0.0
Opus,c3_authorship,0,omission (EN→EL),locale_conventions,procedural,0.0
Opus,c3_authorship,0,omission (EN→EL),logical_operations,procedural,0.0
Opus,c3_authorship,0,omission (EN→EL),mistranslation,judgment,0.0
Opus,c3_authorship,0,omission (EN→EL),omission,judgment,0.22941573387056174
Opus,c3_authorship,0,omission (EN→EL),redundancy,judgment,0.0
Opus,c3_authorship,0,omission (EN→EL),referential_clarity,judgment,0.0
Opus,c3_authorship,0,omission (EN→EL),spelling_punctuation,procedural,0.37463432463267765
Opus,c3_authorship,0,omission (EN→EL),terminology,judgment,0.0
Opus,c3_authorship,0,omission (EN→EL),untranslated,judgment,0.0
Opus,c3_authorship,0,omission (EN→ES),abstraction,judgment,0.0
Opus,c3_authorship,0,omission (EN→ES),addition,judgment,0.0
Opus,c3_authorship,0,omission (EN→ES),do_not_translate,procedural,0.0
Opus,c3_authorship,0,omission (EN→ES),fluency,judgment,0.0
Opus,c3_authorship,0,omission (EN→ES),focus,judgment,0.0
Opus,c3_authorship,0,omission (EN→ES),function_words,judgment,0.0
Opus,c3_authorship,0,omission (EN→ES),grammar,procedural,0.0
Opus,c3_authorship,0,omission (EN→ES),locale_conventions,procedural,0.0
Opus,c3_authorship,0,omission (EN→ES),logical_operations,procedural,0.0
Opus,c3_authorship,0,omission (EN→ES),mistranslation,judgment,0.0
Opus,c3_authorship,0,omission (EN→ES),omission,judgment,0.22941573387056174
Opus,c3_authorship,0,omission (EN→ES),redundancy,judgment,0.0
Opus,c3_authorship,0,omission (EN→ES),referential_clarity,judgment,0.0
Opus,c3_authorship,0,omission (EN→ES),spelling_punctuation,procedural,0.0
Opus,c3_authorship,0,omission (EN→ES),terminology,judgment,0.0
Opus,c3_authorship,0,omission (EN→ES),untranslated,judgment,0.0
Opus,c3_authorship,0,redundancy (EN→ES),abstraction,judgment,0.0
Opus,c3_authorship,0,redundancy (EN→ES),addition,judgment,0.7492686492653552
Opus,c3_authorship,0,redundancy (EN→ES),do_not_translate,procedural,0.0
Opus,c3_authorship,0,redundancy (EN→ES),fluency,judgment,0.47756693294091906
Opus,c3_authorship,0,redundancy (EN→ES),focus,judgment,0.0
Opus,c3_authorship,0,redundancy (EN→ES),function_words,judgment,0.0
Opus,c3_authorship,0,redundancy (EN→ES),grammar,procedural,0.0
Opus,c3_authorship,0,redundancy (EN→ES),locale_conventions,procedural,0.0
Opus,c3_authorship,0,redundancy (EN→ES),logical_operations,procedural,0.0
Opus,c3_authorship,0,redundancy (EN→ES),mistranslation,judgment,0.0
Opus,c3_authorship,0,redundancy (EN→ES),omission,judgment,0.0
Opus,c3_authorship,0,redundancy (EN→ES),redundancy,judgment,0.6117752903214979
Opus,c3_authorship,0,redundancy (EN→ES),referential_clarity,judgment,0.0
Opus,c3_authorship,0,redundancy (EN→ES),spelling_punctuation,procedural,0.0
Opus,c3_authorship,0,redundancy (EN→ES),terminology,judgment,0.0
Opus,c3_authorship,0,redundancy (EN→ES),untranslated,judgment,0.0
